,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_brazil_beef,state_of_production,municipality_of_production,logistics_hub,exporter,exporter_group,importer,importer_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_gross_emissions_cattle_deforestation_5_year_total_exposure,co2_net_emissions_cattle_deforestation_5_year_total_exposure,land_use,state_of_production_trase_id,municipality_of_production_trase_id,country_of_production_trase_id,country_of_destination_trase_id
5826052,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,MINERVA,MINERVA,ADVANCE GLOBAL FOOD LTD,ADVANCE GLOBAL FOOD LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.819673725205085,2734.7142349688106,0.6938538083861044,417.7944190615785,392.33092691859247,14.122115773068916,BR-12,BR-1200401,BR,HK
5828087,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BUJARI,UNKNOWN,RIO GRANDE COMERCIO DE CARNES LTDA,RIO GRANDE COMERCIO DE CARNES LTDA,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8128547825925785,2215.8438140170247,0.4522724010345106,272.7361084920705,256.1382641153561,13.047381558729471,BR-12,BR-1200138,BR,HK
5828582,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,BRASILEIA,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8112197645137944,2706.508906515036,0.8601363163139762,517.0395969643471,485.4721155359632,15.665250074325051,BR-12,BR-1200104,BR,HK
5828683,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,CAJURU INDUSTRIA E COMERCIO DE ALIMENTOS,CAJURU INDUSTRIA E COMERCIO DE ALIMENTOS,G OCEAN INTERNATIONAL CO LTD,G OCEAN INTERNATIONAL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8107911016229962,2705.0787392748025,0.210805686421979,126.50903285199868,118.77222092298156,14.616217510936568,BR-12,BR-1200450,BR,HK
5828943,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,SENA MADUREIRA,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8098894865941549,2702.070640591125,1.2333806991342384,742.0835950417245,696.817251857004,14.989589887223456,BR-12,BR-1200500,BR,HK
5829669,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,BRASILEIA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,BEST PRO CORP LTD,BEST PRO CORP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8072310438226166,2693.201158666036,0.8559070757651204,514.4973431525135,483.0850772056178,15.588224945208054,BR-12,BR-1200104,BR,HK
5830054,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,BEST PRO CORP LTD,BEST PRO CORP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8059073068026137,2688.784715439128,1.2273162375297004,738.4348128995625,693.3910417077508,14.915886940191246,BR-12,BR-1200500,BR,HK
5830634,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,RIO BRANCO,UNKNOWN,BARRA MANSA COMERCIO DE CARNES E DERIVADOS,BARRA MANSA COMERCIO DE CARNES E DERIVADOS,MANFUL POWER TRADING LTD,MANFUL POWER TRADING LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8039524034422819,2176.465743797614,0.6805457095138917,409.7811324442393,384.8060294503435,13.85125394205875,BR-12,BR-1200401,BR,HK
5831593,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,BUJARI,UNKNOWN,CAJURU INDUSTRIA E COMERCIO DE ALIMENTOS,CAJURU INDUSTRIA E COMERCIO DE ALIMENTOS,G OCEAN INTERNATIONAL CO LTD,G OCEAN INTERNATIONAL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.8009918449897899,2672.3850395954123,0.4456718625523191,268.75575246002575,252.40013977881023,12.856965906849668,BR-12,BR-1200138,BR,HK
5831711,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,DHL GLOBAL FORWARDING BRAZIL LOGISTICS LTDA,DHL GLOBAL FORWARDING BRAZIL LOGISTICS LTDA,DHL GLOBAL FORWARDING BRAZIL LOGISTICS LTDA,DHL GLOBAL FORWARDING BRAZIL LOGISTICS LTDA,CHINA (MAINLAND),CHINA (MAINLAND),0.8006025073257637,2671.0860748741065,0.677710022451259,408.0736629245018,383.202625793424,13.793538756942397,BR-12,BR-1200401,BR,CN
5835343,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,SENADOR GUIOMARD,UNKNOWN,JBS,JBS,LOONG CHEONG FOOD H K CO LTD,LOONG CHEONG FOOD H K CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7885539242044077,2630.887846286344,0.205024020293146,123.03933047989246,115.51471236895674,14.215345546100297,BR-12,BR-1200450,BR,HK
5836629,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7844128997943292,2123.568258624997,0.6640055196758996,399.8216872109479,375.4535867136772,13.514608854898428,BR-12,BR-1200401,BR,HK
5838295,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,BUJARI,UNKNOWN,JBS,JBS,LOONG CHEONG FOOD H K CO LTD,LOONG CHEONG FOOD H K CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7790234270678049,2599.0908209769427,0.4334486348205266,261.3847177536054,245.47768259162248,12.504344089265512,BR-12,BR-1200138,BR,HK
5840231,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,SENADOR GUIOMARD,UNKNOWN,JBS,JBS,MAFCOM COMERCIO GERAL LTD,MAFCOM COMERCIO GERAL LTD,ANGOLA,ANGOLA,0.7727380109248966,2091.961915291529,0.2009118828404731,120.5715482254291,113.19785030378044,13.9302303935478,BR-12,BR-1200450,BR,AO
5840820,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,MINERVA,MINERVA,SKY REGAL TRADING,SKY REGAL TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.7707881309380478,2571.615032913107,0.6524721528390575,392.8770308017966,368.9321891989538,13.279868424342885,BR-12,BR-1200401,BR,HK
5841448,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,XAPURI,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7687974731417688,2564.973511970033,0.7635696503244048,458.0123247001658,429.9896568041484,14.206426611338276,BR-12,BR-1200708,BR,HK
5842763,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,XAPURI,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,BEST PRO CORP LTD,BEST PRO CORP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7650173404051313,2552.361685474841,0.7598152224903764,455.7603045741016,427.87542251633454,14.136574432864403,BR-12,BR-1200708,BR,HK
5843352,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,BUJARI,UNKNOWN,JBS,JBS,MAFCOM COMERCIO GERAL LTD,MAFCOM COMERCIO GERAL LTD,ANGOLA,ANGOLA,0.7633986656063199,2066.678372300245,0.4247550175433564,256.14216185262325,240.55417181987465,12.253546248226902,BR-12,BR-1200138,BR,AO
5846818,2020,AMAZONIA,BRAZIL,BEEF BONELESS,3.0,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.7531229353991311,2512.677848252593,0.1958119632037741,117.51097660702308,110.32445162056392,13.576627338699096,BR-12,BR-1200450,BR,HK
5848219,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,PORTO ACRE,UNKNOWN,ZANCHETTA INDUSTRIA DE ALIMENTOS LTDA,ZANCHETTA INDUSTRIA DE ALIMENTOS LTDA,HOI TAT TRADING,HOI TAT TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.7489187510728055,2498.651239408008,0.3899619936836098,235.37752449092184,221.06703521167245,10.334604443949026,BR-12,BR-1200807,BR,HK
5848411,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,RIO BRANCO,UNKNOWN,DISTRIBOI INDUSTRIA COMERCIO E TRANSPORTE DE CARNE BOVINA,DISTRIBOI INDUSTRIA COMERCIO E TRANSPORTE DE CARNE BOVINA,CHARIS TRADING LTD,CHARIS TRADING LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7483418696058922,2025.9165055952435,0.6334713926213877,381.435987341454,358.1884478253992,12.89314296095689,BR-12,BR-1200401,BR,HK
5849805,2020,AMAZONIA,BRAZIL,BEEF BONELESS,3.0,NONE,ACRE,BUJARI,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.7440206587392655,2482.309514137539,0.4139730945225273,249.64028439992936,234.4479777650006,11.942503913413129,BR-12,BR-1200138,BR,HK
5856307,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,JA COMERCIO DE GENEROS ALIMENTICIOS E SERVICOS,JA COMERCIO DE GENEROS ALIMENTICIOS E SERVICOS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7253239013477558,2419.930683373472,0.1885842143504165,113.17344884553248,106.2521905817018,13.075491192192938,BR-12,BR-1200450,BR,HK
5857142,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,PLACIDO DE CASTRO,UNKNOWN,ZANCHETTA INDUSTRIA DE ALIMENTOS LTDA,ZANCHETTA INDUSTRIA DE ALIMENTOS LTDA,HOI TAT TRADING,HOI TAT TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.7229938093274175,2412.156692795438,0.3260702080066653,194.417951686046,182.45131965096328,14.916242602552275,BR-12,BR-1200385,BR,HK
5859640,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,BUJARI,UNKNOWN,JA COMERCIO DE GENEROS ALIMENTICIOS E SERVICOS,JA COMERCIO DE GENEROS ALIMENTICIOS E SERVICOS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.71655760502645,2390.683295540184,0.3986926514367168,240.42564168963827,225.79410864108215,11.501686010593968,BR-12,BR-1200138,BR,HK
5863123,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,BRASILEIA,UNKNOWN,FRIGORIFICO BETTER BEEF,FRIGORIFICO BETTER BEEF,GALAILA INTERNATIONAL COMPANY LTD,GALAILA INTERNATIONAL COMPANY LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7075654099522227,2360.68223155957,0.7502316041723418,450.9743849829356,423.4404676462188,13.663608279425016,BR-12,BR-1200104,BR,HK
5863478,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,BRASILEIA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,MANFUL POWER TRADING LTD,MANFUL POWER TRADING LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7066618615815085,2357.6676825806376,0.7492735718348734,450.3984987608933,422.8997417440551,13.646160096083513,BR-12,BR-1200104,BR,HK
5863585,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,FRIGORIFICO BETTER BEEF,FRIGORIFICO BETTER BEEF,GALAILA INTERNATIONAL COMPANY LTD,GALAILA INTERNATIONAL COMPANY LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7064051095222594,2356.811069162767,1.0757843412914487,647.2631783807931,607.7807839993749,13.074281196693654,BR-12,BR-1200500,BR,HK
5863817,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7057301749189828,1910.5578184713245,0.597400593068919,359.71645714363984,337.79266696771174,12.158988300204973,BR-12,BR-1200401,BR,HK
5863910,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,MANFUL POWER TRADING LTD,MANFUL POWER TRADING LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7055030428344373,2353.801463588963,1.0744105839325646,646.4366348810354,607.004658810933,13.057585573494196,BR-12,BR-1200500,BR,HK
5863974,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,CAPIXABA,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7053079232872813,2353.150477487152,0.5042246343580774,303.39991131355066,284.89383042996195,10.91811126510781,BR-12,BR-1200179,BR,HK
5865278,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,CAPIXABA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,BEST PRO CORP LTD,BEST PRO CORP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.7018399649973919,2341.580172608505,0.5017453909766354,301.9081114870471,283.493023933456,10.864427543116864,BR-12,BR-1200179,BR,HK
5869336,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,FRIGORIFICO BETTER BEEF,FRIGORIFICO BETTER BEEF,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6910945958951084,1888.8298996509625,0.1796845949327282,107.8325955488672,101.2379635864573,12.458435858528444,BR-12,BR-1200450,BR,HK
5869831,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,BRASILEIA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,G OCEAN INTERNATIONAL CO LTD,G OCEAN INTERNATIONAL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6897763679876162,2301.3318525110103,0.7313698829772695,439.6363487440447,412.79466707072174,13.32008880030428,BR-12,BR-1200104,BR,HK
5870265,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,G OCEAN INTERNATIONAL CO LTD,G OCEAN INTERNATIONAL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6886452389003299,2297.558015773941,1.0487378343213123,630.990206751021,592.5004470584037,12.745578106359217,BR-12,BR-1200500,BR,HK
5921721,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BUJARI,UNKNOWN,FRIGORIFICO BETTER BEEF,FRIGORIFICO BETTER BEEF,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6827419964531042,1866.0014190644065,0.3798776468265071,229.07953450531463,215.13848913133944,10.95890130027969,BR-12,BR-1200138,BR,HK
5921730,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,ALIMENTOS ESTRELA,ALIMENTOS ESTRELA,BETTER YIELD GROUP LTD,BETTER YIELD GROUP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.682710338735175,1848.2383519614043,0.1775046880711455,106.52438648939132,100.00975962407864,12.307291962064966,BR-12,BR-1200450,BR,HK
5924911,2020,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BUJARI,UNKNOWN,ALIMENTOS ESTRELA,ALIMENTOS ESTRELA,BETTER YIELD GROUP LTD,BETTER YIELD GROUP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.674459071791054,1825.9004625914424,0.3752690275445424,226.30037556125905,212.5284608825432,10.825949534721651,BR-12,BR-1200138,BR,HK
5925405,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,FRIGORIFICO BETTER BEEF,FRIGORIFICO BETTER BEEF,HOI TAT TRADING,HOI TAT TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.6731304869444318,2245.7954525477157,0.5698049571984615,343.1001288655698,322.1890610364463,11.597329979844217,BR-12,BR-1200401,BR,HK
5926352,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,XAPURI,UNKNOWN,FRIGORIFICO BETTER BEEF,FRIGORIFICO BETTER BEEF,GALAILA INTERNATIONAL COMPANY LTD,GALAILA INTERNATIONAL COMPANY LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6705636660366877,2237.2316527586377,0.6660038331076382,399.4893769432224,375.0473313161851,12.391187331625725,BR-12,BR-1200708,BR,HK
5926427,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,WHOLE SUN,WHOLE SUN,CHINA (HONG KONG),CHINA (HONG KONG),0.6704028722511982,2236.6951892359566,0.5674960313606393,341.70984128998816,320.8835079023558,11.550336048847427,BR-12,BR-1200401,BR,HK
5926702,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,XAPURI,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,MANFUL POWER TRADING LTD,MANFUL POWER TRADING LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6697073682310212,2234.374747960399,0.6651533581270502,398.9792361554201,374.5684025833993,12.375364007071935,BR-12,BR-1200708,BR,HK
5931167,2020,AMAZONIA,BRAZIL,BEEF OFFALS,3.0,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6582147142172511,1781.923620631644,0.1711358256964852,102.70229500286044,96.42141273538516,11.865706730920328,BR-12,BR-1200450,BR,HK
5933100,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,XAPURI,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,G OCEAN INTERNATIONAL CO LTD,G OCEAN INTERNATIONAL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6537048922367185,2180.984969136615,0.6492596989695087,389.4457354778526,365.6181921558242,12.079658039304215,BR-12,BR-1200708,BR,HK
5933307,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6532415422746424,1768.460213687703,0.5529689655354848,332.96257067803185,312.66936087065324,11.254664391581455,BR-12,BR-1200401,BR,HK
5933903,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.651721182803008,2174.366630327411,0.5516819812427463,332.18763098839213,311.9416517561436,11.228470197702991,BR-12,BR-1200401,BR,HK
5934300,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,FRISA FRIGORIFICO RIO DOCE,FRISA FRIGORIFICO RIO DOCE,REGAL STAR INTERNATIONAL TRADING,REGAL STAR INTERNATIONAL TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.6506679802655336,2170.8527834356905,0.5507904452947743,331.65080501878066,311.4375439446398,11.21032462622822,BR-12,BR-1200401,BR,HK
5934370,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,SENADOR GUIOMARD,UNKNOWN,MINERVA,MINERVA,MILLION FAR EAST LTD,MILLION FAR EAST LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6505083107053788,2170.320070716447,0.1691321607833985,101.4998525326574,95.29250707941344,11.726782574339062,BR-12,BR-1200450,BR,HK
5934470,2020,AMAZONIA,BRAZIL,BEEF OFFALS,3.0,NONE,ACRE,BUJARI,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6502595024599241,1760.3872139981868,0.3618043871687018,218.1807255230252,204.90294669039548,10.437514821188772,BR-12,BR-1200138,BR,HK
5934663,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6498075076678957,1759.1635704379307,0.5500620552408738,331.21221507988935,311.0256849311831,11.195499588814272,BR-12,BR-1200401,BR,HK
5937390,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,SENADOR GUIOMARD,UNKNOWN,MINERVA,MINERVA,FRIEND KONG,FRIEND KONG,CHINA (HONG KONG),CHINA (HONG KONG),0.6434253814128563,2146.688975847946,0.1672905991673426,100.39469174245824,94.25493372540232,11.599097853889043,BR-12,BR-1200450,BR,HK
5937718,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,BUJARI,UNKNOWN,MINERVA,MINERVA,MILLION FAR EAST LTD,MILLION FAR EAST LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6426462388771664,2144.0894876395278,0.3575683673112554,215.62625709034512,202.5039350094645,10.315311991115486,BR-12,BR-1200138,BR,HK
5937957,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6420237279968081,1753.0473098699897,0.543473085749298,327.2447587545426,307.30003483483057,11.061393255663656,BR-12,BR-1200401,BR,HK
5938866,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,UNITRADING LOGISTICA IMPORTACAO E EXPORTACAO ME,UNITRADING LOGISTICA IMPORTACAO E EXPORTACAO ME,YCT LOGISTICS CO LTD,YCT LOGISTICS CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6399902428194482,2135.228168795562,0.5417517405466629,326.2082746850638,306.3267217957806,11.026358445818664,BR-12,BR-1200401,BR,HK
5938935,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,PORTO ACRE,UNKNOWN,JBS,JBS,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6398039525830538,2134.60664031949,0.3331459181099961,201.08385629653748,188.85835440978997,8.828889331652196,BR-12,BR-1200807,BR,HK
5940267,2020,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,PORTO ACRE,UNKNOWN,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,DISTRIBUIDORA DE CARNES VALE DO MOGI IMP & EXP LTDA,BEST PRO CORP LTD,BEST PRO CORP LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.636658073530791,2124.1109028557066,0.3315078588874829,200.0951385983776,187.9297487977365,8.785478193144757,BR-12,BR-1200807,BR,HK
5940733,2020,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,G4,ACRE,BUJARI,UNKNOWN,MINERVA,MINERVA,FRIEND KONG,FRIEND KONG,CHINA (HONG KONG),CHINA (HONG KONG),0.635648914177138,2120.743999214754,0.3536750558481595,213.2784538302667,200.2990115219009,10.202995785064012,BR-12,BR-1200138,BR,HK
5941713,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,SENADOR GUIOMARD,UNKNOWN,MINERVA,MINERVA,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6333528711461146,1714.6174597938705,0.1646717464979898,98.82306184952208,92.77941874718452,11.417519638926969,BR-12,BR-1200450,BR,HK
5944269,2020,AMAZONIA,BRAZIL,BEEF BONELESS,3.0,NONE,ACRE,RIO BRANCO,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,TOTAL ENTERPRISE,TOTAL ENTERPRISE,CHINA (HONG KONG),CHINA (HONG KONG),0.6276235828349991,2093.968726094712,0.5312833628698267,319.90488668437825,300.4075090341759,10.813293907263557,BR-12,BR-1200401,BR,HK
5945170,2020,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,BUJARI,UNKNOWN,MINERVA,MINERVA,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.6256981407089955,1693.894518357213,0.3481384454904851,209.9396837445064,197.16342826974125,10.043272866501312,BR-12,BR-1200138,BR,HK
